Label,KPR,KPRW,DPR,DPRW,RWK,RWMK,PRR,SBTPR,TDPR,TDP,ODTP,ASPR,SR,STPR,TKPR,TKP,AKP,DPK,OKPR,ODPR,OA,OS,WAOK,ATPR,CPPR,LAP,WP1V1,TAPR,SPRL,SKPR,SKP,RWSKP,SMKR,SOKPR,UDPR,UKPR100,FTPR,FAPR,TOFPR
1,0.76,1.04,74.1,97.5,0.502,0.199,1.12,0.1,0.11,0.17,0.328,0.13,0.178,0.15,0.21,0.27,0.329,97,0.09,0.05,0.141,0.637,0.766,2.35,0.05,0.207,0.679,68,0.076,0.24,0.31,0.186,0.06,0.05,4.09,1.03,0.59,0.06,2.33
1,0.86,1.1,88.5,110.3,0.548,0.229,1.38,0.1,0.12,0.202,0.235,0.18,0.197,0.13,0.17,0.193,0.262,103,0.14,0.07,0.215,0.654,0.758,2.57,0.03,0.111,0.627,74,0.088,0.27,0.311,0.203,0.07,0.06,4,1.05,0.64,0.06,2.33
1,0.69,0.92,70.9,91.9,0.474,0.16,0.98,0.09,0.1,0.165,0.206,0.13,0.198,0.1,0.14,0.206,0.249,103,0.12,0.08,0.192,0.608,0.709,1.93,0.02,0.139,0.569,69,0.121,0.34,0.491,0.255,0.09,0.08,2.74,0.99,0.65,0.06,2.33
0,0.6,0.79,69,87.2,0.428,0.136,0.97,0.11,0.14,0.22,0.291,0.21,0.26,0.1,0.14,0.23,0.283,114,0.09,0.09,0.179,0.482,0.725,2.62,0.02,0.108,0.526,73,0.126,0,0.007,0.004,0.0002,0.0002,6.68,1.16,0.78,0.06,2.33
1,0.65,0.86,68,85.4,0.452,0.154,0.98,0.1,0.11,0.182,0.241,0.15,0.22,0.11,0.15,0.23,0.294,104,0.09,0.08,0.163,0.523,0.702,2.05,0.03,0.135,0.714,70,0.096,0.29,0.435,0.221,0.07,0.06,3.07,0.68,0.68,0.07,2.33
1,0.7,1,81.5,110,0.461,0.179,1.17,0.11,0.15,0.207,0.218,0.24,0.18,0.1,0.12,0.172,0.216,117,0.14,0.16,0.301,0.473,0.718,2.92,0.01,0.076,0.591,57,0.044,0,0.005,0.003,0,0.0004,4.66,0.6,0.31,0.02,2.34
1,0.75,1.03,83.4,107.1,0.5,0.187,1.08,0.09,0.14,0.205,0.224,0.21,0.18,0.09,0.11,0.149,0.231,111,0.14,0.13,0.265,0.52,0.771,3.06,0.01,0.077,0.469,58,0.051,0,0,0,0,0,6.35,1.07,0.34,0.02,2.34
1,0.65,0.91,73.1,95.4,0.464,0.145,0.96,0.12,0.14,0.213,0.309,0.19,0.212,0.12,0.15,0.225,0.282,112,0.09,0.08,0.178,0.523,0.711,2.76,0.02,0.121,0.615,67,0.078,0,0.003,0.002,0.0002,0,4.09,0.49,0.33,0.03,2.34
1,0.67,0.92,73.4,94.4,0.46,0.16,1.23,0.1,0.13,0.202,0.241,0.17,0.198,0.11,0.13,0.19,0.261,109,0.1,0.1,0.2,0.489,0.695,2.6,0.02,0.091,0.577,65,0.064,0,0.007,0.005,0.0007,0.0007,4.13,0.74,0.37,0.03,2.34
0,0.64,0.89,74.9,98.2,0.452,0.14,1.16,0.12,0.15,0.22,0.275,0.24,0.22,0.11,0.14,0.225,0.29,117,0.08,0.09,0.175,0.459,0.665,3.08,0.03,0.117,0.5,63,0.084,0.01,0.008,0.004,0.001,0,5.23,0.63,0.43,0.03,2.34
1,0.65,0.85,73.9,92.1,0.458,0.149,1.09,0.12,0.15,0.225,0.32,0.21,0.227,0.1,0.13,0.2,0.269,113,0.09,0.08,0.174,0.528,0.731,2.68,0.02,0.114,0.57,62,0.068,0,0.003,0.002,0.0001,0,4.75,0.92,0.45,0.03,2.34
1,0.68,0.96,74.4,99.6,0.458,0.17,1.06,0.1,0.12,0.179,0.232,0.18,0.198,0.1,0.13,0.193,0.257,110,0.09,0.1,0.184,0.482,0.718,2.72,0.02,0.119,0.584,62,0.065,0,0.006,0.002,0.0006,0.0002,3.74,0.79,0.52,0.03,2.34
1,0.73,1.03,75.9,102.2,0.491,0.182,1.04,0.11,0.13,0.19,0.233,0.16,0.176,0.11,0.14,0.195,0.288,104,0.13,0.08,0.205,0.622,0.73,2.2,0.02,0.125,0.66,66,0.082,0.32,0.437,0.245,0.09,0.09,3.13,0.73,0.43,0.04,2.34
1,0.64,0.86,73.6,92.7,0.447,0.15,1.13,0.13,0.15,0.224,0.331,0.23,0.222,0.12,0.14,0.212,0.301,115,0.1,0.09,0.19,0.51,0.711,2.75,0.01,0.088,0.67,65,0.062,0.02,0.036,0.017,0.004,0.003,6.27,1.18,0.48,0.04,2.34
1,0.68,0.95,75.5,98.4,0.468,0.164,1.09,0.11,0.13,0.201,0.266,0.19,0.205,0.12,0.14,0.209,0.277,111,0.08,0.08,0.164,0.505,0.679,2.81,0.02,0.108,0.579,64,0.068,0.01,0.013,0.006,0.001,0.002,4.99,0.94,0.49,0.04,2.34
1,0.69,0.95,78.2,102.2,0.468,0.168,1.2,0.1,0.13,0.199,0.238,0.22,0.204,0.11,0.13,0.191,0.268,113,0.12,0.12,0.24,0.49,0.713,3.03,0.02,0.095,0.689,64,0.062,0.01,0.011,0.008,0.0008,0.0002,7.72,1.18,0.56,0.04,2.34
1,0.73,1.02,80.6,105.3,0.485,0.185,1.18,0.1,0.14,0.208,0.244,0.21,0.186,0.11,0.14,0.187,0.278,110,0.09,0.09,0.182,0.502,0.742,3.08,0.03,0.102,0.625,60,0.049,0,0.006,0.004,0.001,0.0004,5.3,0.94,0.65,0.04,2.34
1,0.64,0.85,70.2,87.7,0.451,0.143,0.96,0.11,0.14,0.217,0.295,0.19,0.225,0.11,0.13,0.21,0.277,111,0.1,0.09,0.188,0.518,0.705,2.54,0.02,0.082,0.546,70,0.091,0.01,0.008,0.005,0.0008,0.0004,4.81,0.58,0.68,0.04,2.34
0,0.63,0.87,72.4,93.2,0.445,0.146,0.87,0.12,0.15,0.213,0.262,0.22,0.2,0.1,0.13,0.199,0.264,115,0.1,0.11,0.207,0.489,0.775,2.72,0.02,0.096,0.616,59,0.05,0.01,0.009,0.006,0.0007,0,4.95,0.63,0.47,0.05,2.34
1,0.77,1.04,77.9,100.9,0.52,0.192,1.11,0.09,0.11,0.182,0.243,0.14,0.176,0.13,0.16,0.207,0.276,101,0.12,0.08,0.2,0.624,0.718,2.22,0.03,0.159,0.57,66,0.098,0.33,0.419,0.26,0.08,0.08,3,0.76,0.58,0.05,2.34
1,0.64,0.88,73.3,94.2,0.444,0.151,1.01,0.11,0.15,0.231,0.256,0.21,0.221,0.09,0.12,0.187,0.264,114,0.11,0.13,0.238,0.463,0.75,2.88,0.02,0.071,0.697,66,0.057,0,0.004,0.002,0.0002,0.0002,4.8,1.03,0.6,0.05,2.34
0,0.64,0.86,71.6,91.2,0.445,0.149,0.96,0.11,0.15,0.222,0.336,0.19,0.221,0.11,0.13,0.205,0.269,112,0.1,0.11,0.206,0.478,0.703,2.68,0.02,0.084,0.533,67,0.08,0.01,0.01,0.006,0.0006,0.0004,4.5,0.35,0.66,0.05,2.34
1,0.68,0.93,71.9,94.1,0.469,0.164,1.05,0.1,0.12,0.19,0.234,0.15,0.185,0.08,0.12,0.182,0.274,105,0.13,0.11,0.232,0.541,0.717,2.06,0.03,0.103,0.6,66,0.066,0.32,0.464,0.244,0.08,0.08,3.43,0.95,0.57,0.06,2.34
1,0.69,0.93,73.9,96.5,0.475,0.163,1.01,0.1,0.11,0.18,0.239,0.16,0.218,0.1,0.14,0.209,0.268,107,0.1,0.06,0.161,0.602,0.73,2.29,0.03,0.14,0.563,72,0.12,0.31,0.454,0.249,0.08,0.06,5.48,1.27,0.64,0.07,2.34
1,0.72,0.99,73.3,98.3,0.488,0.178,1.17,0.08,0.1,0.158,0.175,0.12,0.176,0.1,0.15,0.209,0.247,101,0.12,0.09,0.212,0.578,0.714,1.89,0.03,0.157,0.581,66,0.072,0.32,0.441,0.254,0.08,0.08,2.2,0.59,0.7,0.07,2.34
0,0.65,0.9,67.9,87.6,0.445,0.161,1.01,0.1,0.11,0.176,0.174,0.15,0.189,0.09,0.12,0.188,0.278,105,0.12,0.1,0.221,0.533,0.736,1.95,0.02,0.119,0.605,62,0.076,0.27,0.415,0.194,0.06,0.07,3.15,0.79,0.72,0.07,2.34
0,0.66,0.92,71.4,93.2,0.453,0.159,1.09,0.12,0.16,0.231,0.33,0.19,0.206,0.13,0.16,0.235,0.294,108,0.09,0.1,0.185,0.466,0.693,2.67,0.02,0.096,0.535,62,0.061,0,0.004,0.002,0.0003,0.0002,4.44,0.73,0.31,0.02,2.35
1,0.7,0.95,76.6,99,0.478,0.174,1.04,0.09,0.12,0.19,0.208,0.19,0.205,0.11,0.14,0.206,0.276,109,0.11,0.1,0.206,0.519,0.735,2.9,0.02,0.101,0.59,66,0.09,0.01,0.009,0.005,0.001,0.0002,5.86,1.16,0.41,0.02,2.35
1,0.71,0.94,78.7,98.7,0.476,0.176,1.16,0.11,0.15,0.212,0.283,0.22,0.204,0.14,0.16,0.219,0.277,111,0.09,0.1,0.189,0.458,0.724,2.99,0.03,0.111,0.517,64,0.044,0,0.003,0.003,0.0005,0,4.84,1.03,0.39,0.03,2.35
1,0.68,0.92,76.4,97.9,0.476,0.165,0.95,0.1,0.15,0.21,0.232,0.2,0.18,0.09,0.12,0.173,0.25,112,0.11,0.12,0.234,0.483,0.659,2.82,0.02,0.107,0.636,60,0.047,0.02,0.022,0.01,0.002,0.003,4.02,0.48,0.53,0.03,2.35
0,0.65,0.9,73.2,95.9,0.449,0.153,1,0.1,0.13,0.189,0.222,0.2,0.204,0.11,0.13,0.197,0.255,113,0.1,0.11,0.21,0.49,0.678,2.87,0.02,0.085,0.667,66,0.069,0,0.003,0.002,0.0007,0.0001,5.89,0.77,0.54,0.03,2.35
1,0.72,0.99,78.7,104.7,0.485,0.176,1.16,0.11,0.14,0.209,0.242,0.2,0.199,0.13,0.16,0.229,0.254,110,0.09,0.08,0.18,0.527,0.719,2.83,0.03,0.108,0.606,64,0.062,0.01,0.007,0.004,0.0004,0,5.35,0.84,0.54,0.03,2.35
1,0.74,1.01,84.2,107.2,0.492,0.187,1.1,0.1,0.12,0.19,0.241,0.24,0.208,0.12,0.16,0.218,0.277,114,0.11,0.1,0.205,0.519,0.72,3.23,0.02,0.113,0.597,62,0.072,0.01,0.017,0.008,0.003,0.002,6.78,0.8,0.55,0.04,2.35
0,0.64,0.86,73.9,92.8,0.446,0.148,1,0.11,0.14,0.207,0.283,0.22,0.225,0.11,0.13,0.209,0.281,116,0.09,0.1,0.192,0.482,0.747,2.84,0.02,0.104,0.58,65,0.082,0,0.005,0.003,0.0005,0.0001,6.04,0.94,0.63,0.04,2.35
1,0.71,0.92,71.5,90.5,0.485,0.172,1.09,0.09,0.11,0.174,0.217,0.13,0.193,0.1,0.14,0.193,0.265,101,0.12,0.08,0.198,0.586,0.762,1.92,0.02,0.125,0.55,68,0.077,0.36,0.501,0.285,0.09,0.09,3.03,0.74,0.61,0.06,2.35
1,0.76,1.04,79,104.2,0.505,0.193,1.03,0.09,0.11,0.171,0.21,0.17,0.183,0.11,0.14,0.189,0.264,104,0.13,0.09,0.226,0.592,0.723,2.32,0.02,0.127,0.568,67,0.102,0.2,0.261,0.153,0.05,0.05,4.85,0.92,0.67,0.06,2.35
1,0.67,0.89,74.8,95.1,0.462,0.154,1.12,0.11,0.14,0.214,0.331,0.21,0.223,0.11,0.15,0.225,0.273,112,0.08,0.09,0.172,0.483,0.68,3.01,0.03,0.128,0.681,68,0.078,0,0.005,0.003,0.0002,0,5.18,1.03,0.67,0.06,2.35
0,0.63,0.88,68.9,90.2,0.44,0.146,1,0.1,0.14,0.198,0.261,0.17,0.209,0.1,0.12,0.195,0.28,110,0.08,0.1,0.181,0.462,0.724,2.5,0.02,0.109,0.551,65,0.067,0.01,0.01,0.005,0.002,0,4.63,0.73,0.93,0.06,2.35
1,0.69,0.94,73.3,97,0.481,0.159,1.15,0.09,0.11,0.175,0.258,0.15,0.194,0.11,0.14,0.211,0.262,107,0.1,0.07,0.17,0.595,0.731,2.29,0.03,0.125,0.525,72,0.098,0.28,0.411,0.239,0.06,0.07,4.2,0.83,0.81,0.07,2.35
0,0.62,0.87,71,92.6,0.431,0.143,1.05,0.11,0.15,0.213,0.267,0.2,0.209,0.12,0.14,0.233,0.273,115,0.07,0.09,0.152,0.436,0.679,2.63,0.02,0.095,0.667,62,0.053,0,0.006,0.003,0.0004,0,4.07,0.58,0.34,0.02,2.36
0,0.65,0.92,73.8,100.3,0.441,0.16,0.94,0.09,0.12,0.173,0.205,0.18,0.19,0.09,0.12,0.178,0.234,114,0.11,0.14,0.25,0.447,0.657,2.59,0.02,0.11,0.694,64,0.064,0.01,0.023,0.012,0.003,0.001,4.36,0.84,0.36,0.02,2.36
1,0.66,0.89,73.6,94,0.46,0.153,1.1,0.1,0.13,0.2,0.241,0.19,0.216,0.11,0.14,0.212,0.27,112,0.09,0.09,0.184,0.505,0.723,2.79,0.01,0.104,0.581,66,0.089,0,0.007,0.003,0.0004,0.0004,4.74,0.91,0.41,0.02,2.36
1,0.75,1.04,85.2,112.5,0.498,0.187,1.2,0.11,0.14,0.216,0.249,0.24,0.198,0.12,0.14,0.183,0.228,114,0.16,0.13,0.282,0.55,0.76,3.13,0.02,0.076,0.635,70,0.111,0.01,0.009,0.005,0.001,0,6.61,1.05,0.43,0.02,2.36
1,0.66,0.9,73.1,92.8,0.454,0.162,1.11,0.1,0.14,0.214,0.272,0.18,0.221,0.09,0.12,0.185,0.257,110,0.09,0.09,0.186,0.495,0.717,2.62,0.02,0.09,0.622,67,0.079,0,0.005,0.003,0.0003,0.0008,3.37,0.7,0.46,0.03,2.36
1,0.74,1.03,83.4,110.2,0.494,0.184,1.2,0.11,0.15,0.212,0.254,0.21,0.174,0.1,0.12,0.166,0.231,113,0.14,0.14,0.287,0.5,0.728,3.13,0.02,0.076,0.588,61,0.047,0.02,0.027,0.015,0.003,0.003,6.33,1.25,0.56,0.03,2.36
1,0.7,0.97,80.4,103.2,0.471,0.175,1.28,0.1,0.12,0.198,0.266,0.22,0.23,0.11,0.15,0.216,0.259,114,0.09,0.09,0.185,0.51,0.743,3.06,0.03,0.117,0.697,70,0.098,0.01,0.007,0.004,0.002,0.0001,5.84,1,0.52,0.04,2.36
0,0.64,0.98,72,99.8,0.431,0.156,1.04,0.12,0.15,0.21,0.257,0.2,0.186,0.11,0.13,0.197,0.29,113,0.09,0.13,0.218,0.405,0.658,2.81,0.02,0.078,0.789,61,0.034,0,0.001,0,0,0,5.27,0.81,0.56,0.04,2.36
0,0.6,0.79,68.1,85.5,0.429,0.138,0.92,0.11,0.14,0.219,0.268,0.2,0.241,0.11,0.13,0.213,0.27,113,0.07,0.08,0.153,0.478,0.743,2.55,0.02,0.093,0.657,67,0.069,0,0.004,0.003,0.0001,0.0002,4.9,0.73,0.52,0.05,2.36
1,0.75,1,81.4,104.2,0.491,0.194,1.28,0.1,0.14,0.219,0.272,0.2,0.207,0.11,0.14,0.191,0.251,108,0.12,0.1,0.22,0.539,0.737,2.99,0.03,0.102,0.743,68,0.077,0,0.004,0.003,0.0004,0,5.97,1.13,0.58,0.05,2.36
1,0.72,1,80.3,104.5,0.486,0.176,0.99,0.1,0.14,0.195,0.264,0.2,0.176,0.09,0.12,0.17,0.256,111,0.12,0.12,0.233,0.502,0.729,3.01,0.02,0.093,0.521,58,0.057,0.01,0.013,0.007,0.002,0.0007,5.98,0.9,0.62,0.05,2.36
1,0.66,0.88,76,94.9,0.453,0.159,1.03,0.11,0.14,0.223,0.249,0.24,0.235,0.1,0.13,0.199,0.274,115,0.1,0.1,0.198,0.487,0.726,3.18,0.02,0.082,0.761,67,0.061,0,0.004,0.002,0.0004,0.0003,6.18,0.91,0.66,0.05,2.36
1,0.67,0.93,67.9,89.8,0.463,0.156,1.06,0.09,0.12,0.184,0.197,0.12,0.199,0.09,0.13,0.192,0.268,101,0.11,0.07,0.183,0.59,0.716,1.73,0.03,0.128,0.66,68,0.099,0.35,0.516,0.27,0.08,0.08,2.38,0.73,0.48,0.06,2.36
1,0.68,0.89,69.2,86.8,0.471,0.161,0.99,0.08,0.1,0.159,0.183,0.13,0.215,0.11,0.15,0.22,0.283,102,0.1,0.07,0.168,0.605,0.729,1.93,0.04,0.157,0.652,68,0.112,0.33,0.484,0.275,0.08,0.08,2.73,0.52,0.66,0.06,2.36
0,0.61,0.82,70.8,88,0.428,0.141,1,0.1,0.14,0.224,0.277,0.2,0.249,0.09,0.11,0.186,0.262,115,0.09,0.1,0.184,0.482,0.752,2.89,0.02,0.085,0.609,68,0.072,0.01,0.013,0.005,0.002,0.0008,5.66,1.01,0.76,0.06,2.36
0,0.65,0.91,74.9,99.2,0.442,0.155,0.9,0.11,0.15,0.197,0.225,0.22,0.191,0.09,0.12,0.186,0.263,115,0.1,0.12,0.222,0.461,0.661,3.09,0.02,0.088,0.569,57,0.036,0,0.004,0.003,0.0005,0,5.16,0.92,0.82,0.06,2.36
1,0.72,0.99,75.2,99.5,0.484,0.182,1.12,0.1,0.12,0.193,0.223,0.17,0.188,0.12,0.16,0.218,0.267,104,0.11,0.09,0.199,0.562,0.674,2.41,0.03,0.134,0.676,68,0.089,0.32,0.445,0.255,0.09,0.07,5.46,1.31,0.71,0.07,2.36
0,0.62,0.81,66.6,83,0.436,0.145,1,0.1,0.12,0.185,0.222,0.16,0.203,0.1,0.12,0.192,0.28,107,0.09,0.1,0.187,0.487,0.771,2.02,0.01,0.111,0.522,66,0.051,0.21,0.341,0.161,0.05,0.05,3.51,0.5,0.73,0.07,2.36
1,0.72,0.95,71.8,92.3,0.493,0.171,1.1,0.09,0.1,0.172,0.158,0.12,0.198,0.1,0.14,0.198,0.285,100,0.1,0.06,0.164,0.624,0.762,1.99,0.03,0.146,0.542,73,0.125,0.34,0.471,0.265,0.08,0.07,3.03,0.83,0.66,0.08,2.36
1,0.69,0.91,71,90.3,0.477,0.164,1.1,0.09,0.11,0.18,0.203,0.14,0.202,0.1,0.14,0.198,0.279,103,0.11,0.07,0.185,0.613,0.705,2.08,0.02,0.134,0.505,71,0.102,0.34,0.487,0.258,0.08,0.08,3.03,0.72,0.8,0.08,2.36
1,0.65,0.86,72.4,91.2,0.454,0.151,1.06,0.14,0.16,0.241,0.347,0.21,0.222,0.13,0.15,0.227,0.264,112,0.09,0.08,0.176,0.52,0.74,2.63,0.02,0.103,0.686,62,0.049,0,0.007,0.004,0.0007,0.0009,4.63,0.71,0.34,0.02,2.37
0,0.62,0.85,68.3,88.9,0.434,0.144,0.99,0.14,0.17,0.247,0.358,0.18,0.226,0.14,0.16,0.252,0.278,109,0.1,0.11,0.206,0.471,0.714,2.45,0.02,0.092,0.478,65,0.078,0,0.006,0.003,0.0007,0.0004,4.19,0.8,0.34,0.03,2.37
0,0.6,0.8,67.1,84.4,0.418,0.138,1.02,0.1,0.12,0.192,0.26,0.18,0.245,0.1,0.13,0.221,0.273,112,0.07,0.08,0.149,0.468,0.722,2.57,0.03,0.117,0.644,67,0.068,0,0.007,0.004,0.0006,0.0004,5.29,1.09,0.46,0.03,2.37
1,0.75,1.09,84.2,115.9,0.493,0.189,1.16,0.11,0.15,0.205,0.231,0.23,0.17,0.12,0.14,0.186,0.248,112,0.15,0.14,0.297,0.514,0.711,3.11,0.02,0.075,0.59,62,0.054,0,0.006,0.004,0.001,0,5.53,1.2,0.46,0.03,2.37
1,0.68,0.95,78.9,104.1,0.463,0.169,1.06,0.1,0.14,0.199,0.225,0.22,0.204,0.09,0.12,0.17,0.252,115,0.11,0.12,0.229,0.493,0.759,3.1,0.02,0.093,0.655,65,0.069,0.01,0.008,0.005,0.001,0.001,5.53,1.46,0.51,0.04,2.37
0,0.62,0.84,73.3,92.6,0.445,0.142,1.01,0.11,0.14,0.211,0.275,0.23,0.23,0.1,0.12,0.196,0.274,118,0.1,0.11,0.207,0.46,0.761,3.01,0.02,0.107,0.53,65,0.11,0.01,0.017,0.009,0.002,0.0005,5.63,0.77,0.71,0.04,2.37
1,0.73,0.96,76.4,97.1,0.495,0.178,1.11,0.1,0.12,0.205,0.25,0.17,0.215,0.13,0.17,0.235,0.294,105,0.09,0.06,0.149,0.602,0.736,2.46,0.03,0.141,0.651,69,0.122,0.26,0.349,0.197,0.06,0.05,5.83,1.45,0.5,0.05,2.37
0,0.61,0.85,67.7,89.1,0.427,0.142,0.98,0.1,0.14,0.211,0.282,0.18,0.216,0.08,0.11,0.18,0.263,111,0.08,0.11,0.195,0.436,0.705,2.46,0.02,0.087,0.577,65,0.067,0,0.004,0.002,0.0005,0,3.79,0.67,0.6,0.05,2.37
0,0.64,0.95,74.4,101.5,0.439,0.154,1.08,0.1,0.15,0.205,0.229,0.21,0.192,0.1,0.12,0.192,0.244,116,0.13,0.13,0.256,0.496,0.768,2.68,0.02,0.084,0.72,58,0.04,0,0.002,0.002,0,0.0003,4.7,0.64,0.8,0.05,2.37
0,0.62,0.85,68.8,88.7,0.432,0.148,0.94,0.1,0.14,0.208,0.314,0.19,0.219,0.12,0.15,0.248,0.312,110,0.07,0.08,0.15,0.474,0.684,2.65,0.02,0.105,0.478,66,0.054,0,0.001,0.001,0,0,4.76,1.44,0.53,0.07,2.37
1,0.72,0.97,75.8,97.5,0.492,0.175,1.12,0.08,0.11,0.172,0.192,0.15,0.185,0.09,0.12,0.172,0.256,105,0.11,0.08,0.198,0.579,0.712,2.19,0.02,0.141,0.582,65,0.106,0.31,0.429,0.233,0.08,0.07,4.65,1.05,0.6,0.07,2.37
0,0.66,0.93,68.1,91.8,0.449,0.16,0.9,0.09,0.11,0.176,0.204,0.13,0.198,0.09,0.12,0.186,0.279,103,0.1,0.1,0.197,0.514,0.706,1.97,0.02,0.128,0.591,71,0.106,0.32,0.48,0.241,0.08,0.07,4.02,0.77,0.75,0.07,2.37
0,0.64,0.88,71.9,92.3,0.442,0.15,0.86,0.12,0.17,0.24,0.306,0.22,0.197,0.11,0.13,0.204,0.285,112,0.11,0.12,0.23,0.468,0.727,2.78,0.01,0.082,0.444,59,0.05,0,0.007,0.004,0.001,0,5.64,0.92,0.76,0.07,2.37
1,0.67,0.88,69,86.4,0.461,0.159,1.1,0.1,0.12,0.199,0.27,0.15,0.218,0.12,0.15,0.223,0.298,103,0.09,0.07,0.166,0.559,0.757,2.1,0.03,0.113,0.582,64,0.078,0.25,0.37,0.202,0.06,0.05,3.66,1.01,0.74,0.08,2.37
0,0.61,0.82,68.3,86.5,0.438,0.132,0.88,0.1,0.13,0.198,0.279,0.19,0.21,0.1,0.12,0.202,0.286,112,0.09,0.09,0.179,0.494,0.759,2.67,0.02,0.098,0.532,66,0.068,0,0.004,0.002,0.0003,0,5.72,0.8,0.48,0.02,2.38
0,0.66,1.04,76.7,109.5,0.443,0.162,0.96,0.1,0.16,0.207,0.259,0.21,0.157,0.1,0.13,0.202,0.269,117,0.1,0.14,0.238,0.402,0.723,3.09,0.02,0.078,0.771,52,0.017,0.01,0.013,0.004,0.0008,0.0004,5.95,0.81,0.46,0.03,2.38
0,0.64,0.93,74.1,97.4,0.443,0.159,1.03,0.1,0.14,0.189,0.299,0.2,0.188,0.11,0.14,0.222,0.278,116,0.09,0.1,0.192,0.465,0.681,2.91,0.02,0.102,0.586,63,0.059,0.01,0.015,0.007,0.0008,0.001,7.04,1.36,0.65,0.03,2.38
1,0.71,0.95,76.1,96.5,0.478,0.175,1.21,0.1,0.12,0.192,0.258,0.17,0.221,0.12,0.16,0.22,0.287,107,0.08,0.07,0.147,0.538,0.741,2.83,0.03,0.134,0.72,70,0.109,0,0.005,0.003,0.0002,0,3.69,0.73,0.43,0.04,2.38
0,0.64,0.86,69.5,88.1,0.443,0.152,0.95,0.1,0.13,0.2,0.297,0.17,0.235,0.11,0.15,0.238,0.291,108,0.06,0.07,0.121,0.462,0.726,2.58,0.02,0.104,0.551,71,0.094,0,0.003,0.002,0.0004,0,4.45,0.84,0.52,0.04,2.38
1,0.71,1.03,79.2,106.4,0.478,0.169,1.07,0.08,0.11,0.157,0.207,0.18,0.166,0.1,0.14,0.194,0.254,112,0.11,0.09,0.201,0.552,0.67,2.63,0.04,0.142,0.729,67,0.064,0.16,0.221,0.128,0.04,0.04,5.29,1.39,0.6,0.04,2.38
0,0.65,0.96,74.8,103.1,0.439,0.156,1.07,0.11,0.15,0.197,0.219,0.2,0.169,0.08,0.12,0.18,0.223,116,0.13,0.17,0.305,0.44,0.708,2.83,0.02,0.074,0.652,56,0.039,0.01,0.022,0.009,0.003,0.002,3.97,0.47,0.71,0.04,2.38
1,0.68,0.91,76,95.6,0.464,0.165,1.09,0.11,0.14,0.208,0.281,0.2,0.222,0.11,0.14,0.212,0.279,112,0.08,0.08,0.158,0.496,0.703,2.98,0.02,0.097,0.562,68,0.065,0,0.007,0.004,0.0006,0.0007,5.56,0.88,0.56,0.05,2.38
1,0.72,0.97,71.8,93.6,0.487,0.178,1.17,0.09,0.11,0.175,0.254,0.12,0.183,0.13,0.17,0.238,0.279,100,0.09,0.06,0.154,0.601,0.736,1.9,0.03,0.157,0.664,69,0.077,0.35,0.477,0.266,0.09,0.07,2.49,0.67,0.58,0.05,2.38
1,0.72,0.99,75.5,99,0.489,0.173,1.07,0.1,0.11,0.168,0.281,0.15,0.173,0.11,0.16,0.218,0.276,106,0.1,0.07,0.175,0.587,0.659,2.38,0.03,0.175,0.519,66,0.084,0.3,0.414,0.233,0.08,0.07,2.52,0.63,0.63,0.05,2.38
1,0.83,1.12,84.6,108.6,0.526,0.223,1.35,0.1,0.13,0.204,0.237,0.15,0.165,0.13,0.17,0.205,0.282,102,0.13,0.09,0.222,0.586,0.697,2.45,0.04,0.15,0.646,63,0.057,0.37,0.447,0.283,0.11,0.09,3.24,1.51,0.58,0.06,2.38
1,0.73,0.98,72.2,94,0.497,0.177,1.15,0.09,0.1,0.174,0.219,0.12,0.195,0.1,0.14,0.192,0.263,99,0.12,0.07,0.197,0.635,0.723,1.87,0.03,0.132,0.604,73,0.117,0.37,0.504,0.283,0.09,0.09,2.15,0.45,0.61,0.06,2.38
1,0.69,0.99,70.8,96,0.465,0.164,0.99,0.11,0.15,0.211,0.255,0.14,0.163,0.11,0.13,0.196,0.26,103,0.11,0.09,0.199,0.571,0.75,2,0.03,0.123,0.64,63,0.062,0.28,0.403,0.213,0.07,0.07,2.67,0.79,0.65,0.06,2.38
1,0.7,0.95,75.3,98.5,0.481,0.174,1.09,0.08,0.1,0.159,0.18,0.17,0.205,0.09,0.12,0.178,0.273,107,0.11,0.08,0.194,0.592,0.732,2.36,0.02,0.132,0.543,72,0.12,0.28,0.396,0.232,0.07,0.07,5.07,0.64,0.77,0.07,2.38
1,0.76,0.98,76.6,96.9,0.504,0.186,1.15,0.08,0.1,0.179,0.236,0.13,0.206,0.11,0.14,0.181,0.257,101,0.12,0.07,0.195,0.638,0.752,1.97,0.03,0.141,0.613,71,0.128,0.39,0.511,0.297,0.1,0.11,3.01,0.76,0.74,0.08,2.38
1,0.73,0.95,72.4,91.1,0.49,0.176,1.08,0.1,0.12,0.207,0.277,0.13,0.21,0.12,0.17,0.235,0.288,100,0.09,0.06,0.151,0.629,0.751,2.09,0.02,0.121,0.65,72,0.122,0.33,0.445,0.246,0.08,0.07,3.34,0.85,0.74,0.1,2.38
1,0.68,0.86,69.9,87,0.474,0.162,0.95,0.09,0.12,0.183,0.212,0.15,0.201,0.08,0.13,0.191,0.292,104,0.1,0.07,0.166,0.588,0.73,2.32,0.03,0.13,0.531,66,0.05,0.25,0.369,0.195,0.07,0.06,4.2,1.19,0.86,0.1,2.38
